referenceID,siteID,initial_year,family,genus,species,id2species,abundance
Cleary2004,165,2000,Nymphalidae,Pantoporia,paraka,1,2
Cleary2004,165,2000,Papilionidae,Papilio,demolion,1,1
Cleary2004,165,2000,Nymphalidae,Parantica,aspasia,1,1
Cleary2004,165,2000,Hesperiidae,Plastingia,naga,1,3
Cleary2004,165,2000,Hesperiidae,Plastingia,pellonia,1,6
Cleary2004,165,2000,Nymphalidae,Polyura,schreiber,1,1
Cleary2004,165,2000,Nymphalidae,Prothoe,franck,1,25
Cleary2004,165,2000,Hesperiidae,Pyroneura ,helena,1,4
Cleary2004,165,2000,Hesperiidae,Pyroneura ,latoia,1,4
Cleary2004,165,2000,Hesperiidae,Pyroneura ,niasana,1,3
Cleary2004,165,2000,Lycaenidae,Ritra,aurea,1,8
Cleary2004,165,2000,Hesperiidae,Salanoemia,fuscicornis,1,1
Cleary2004,165,2000,Hesperiidae,Salanoemia,similis,1,2
Cleary2004,165,2000,Lycaenidae,Simiskina,phalia,1,1
Cleary2004,165,2000,Lycaenidae,Simiskina,pharyge,1,1
Cleary2004,165,2000,Lycaenidae,Simiskina,philura,1,2
Cleary2004,165,2000,Lycaenidae,Sithon,nedymond,1,6
Cleary2004,165,2000,Hesperiidae,Suastus,everyx,1,1
Cleary2004,165,2000,Hesperiidae,Tagiades,gana,1,1
Cleary2004,165,2000,Hesperiidae,Tagiades,japetus,1,1
Cleary2004,165,2000,Nymphalidae,Tanaecia,aruna,1,72
Cleary2004,165,2000,Nymphalidae,Tanaecia,clathrata,1,14
Cleary2004,165,2000,Nymphalidae,Tanaecia,munda,1,52
Cleary2004,165,2000,Nymphalidae,Tanaecia,orphne,1,1
Cleary2004,165,2000,Nymphalidae,Tanaecia,pelea,1,2
Cleary2004,165,2000,Nymphalidae,Terinos,clarissa,1,4
Cleary2004,165,2000,Nymphalidae,Terinos,terpander,1,96
Cleary2004,165,2000,Lycaenidae,Thamala,marciana,1,14
Cleary2004,165,2000,Nymphalidae,Thaumantis,odona,1,24
Cleary2004,165,2000,Nymphalidae,Ypthima,pandocus,1,3
Cleary2004,165,2000,Nymphalidae,Zuexidia,amethystus,1,4
Cleary2004,165,2000,Nymphalidae,Zuexidia,doubledayi,1,1
Cleary2004,166,2000,Lycaenidae,Abisara,geza,1,3
Cleary2004,166,2000,Lycaenidae,Abisara,savitri,1,5
Cleary2004,166,2000,Hesperiidae,Acerbas,duris,1,2
Cleary2004,166,2000,Nymphalidae,Agaosa,calydonia,1,1
Cleary2004,166,2000,Lycaenidae,Allontinus,apries,1,21
Cleary2004,166,2000,Lycaenidae,Allotinus,corbeti,1,22
Cleary2004,166,2000,Lycaenidae,Allotinus,fabius,1,1
Cleary2004,166,2000,Lycaenidae,Allotinus,leogoron,1,164
Cleary2004,166,2000,Lycaenidae,Allotinus,strigatus,1,1
Cleary2004,166,2000,Lycaenidae,Allotinus,subviolaceus,1,73
Cleary2004,166,2000,Lycaenidae,Allotinus,unicolor,1,328
Cleary2004,166,2000,Nymphalidae,Amathuxidia,amythaon,1,1
Cleary2004,166,2000,Hesperiidae,Ancistroides,armatus,1,19
Cleary2004,166,2000,Hesperiidae,Ancistroides,gemmifer,1,48
Cleary2004,166,2000,Hesperiidae,Ancistroides,nigrita,1,26
Cleary2004,166,2000,Lycaenidae,Anthene,emolus,1,12
Cleary2004,166,2000,Lycaenidae,Araotes,lapithis,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,abseus,1,3
Cleary2004,166,2000,Lycaenidae,Arhopala,achelous,1,5
Cleary2004,166,2000,Lycaenidae,Arhopala,agesias,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,alaconia,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,antimuta,1,11
Cleary2004,166,2000,Lycaenidae,Arhopala,arvina,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,athada,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,atosia,1,6
Cleary2004,166,2000,Lycaenidae,Arhopala,aurea,1,19
Cleary2004,166,2000,Lycaenidae,Arhopala,avathina,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,borneensis,1,5
Cleary2004,166,2000,Lycaenidae,Arhopala,democritus,1,30
Cleary2004,166,2000,Lycaenidae,Arhopala,elopura,1,2
Cleary2004,166,2000,Lycaenidae,Arhopala,epimuta,1,140
Cleary2004,166,2000,Lycaenidae,Arhopala,eumolphus,1,2
Cleary2004,166,2000,Lycaenidae,Arhopala,evansi,1,3
Cleary2004,166,2000,Lycaenidae,Arhopala,fulla,1,3
Cleary2004,166,2000,Lycaenidae,Arhopala,hypomuta,1,13
Cleary2004,166,2000,Lycaenidae,Arhopala,kinabala,1,3
Cleary2004,166,2000,Lycaenidae,Arhopala,major,1,44
Cleary2004,166,2000,Lycaenidae,Arhopala,metamuta,1,2
Cleary2004,166,2000,Lycaenidae,Arhopala,moorei,1,12
Cleary2004,166,2000,Lycaenidae,Arhopala,norda,1,7
Cleary2004,166,2000,Lycaenidae,Arhopala,phanda,1,1
Cleary2004,166,2000,Lycaenidae,Arhopala,pseudomuta,1,3
Cleary2004,166,2000,Lycaenidae,Arhopala,silhetensis,1,2
Cleary2004,166,2000,Lycaenidae,Arhopala,similis,1,10
Cleary2004,166,2000,Lycaenidae,Arhopala,zambra,1,4
Cleary2004,166,2000,Nymphalidae,Athyma,kanwa,1,52
Cleary2004,166,2000,Nymphalidae,Athyma,laryma,1,1
Cleary2004,166,2000,Nymphalidae,Athyma,nefte,1,22
Cleary2004,166,2000,Nymphalidae,Athyma,pravara,1,30
Cleary2004,166,2000,Nymphalidae,Athyma,reta,1,4
Cleary2004,166,2000,Lycaenidae,Caleta,elna,1,11
Cleary2004,166,2000,Lycaenidae,Callenya,lenya,1,1
Cleary2004,166,2000,Hesperiidae,Capila,phanaeus,1,12
Cleary2004,166,2000,Pieridae,Catopsilia,pomona,1,1
Cleary2004,166,2000,Lycaenidae,Catopyrops,ancyra,1,10
Cleary2004,166,2000,Hesperiidae,Celaenorrhinus,ladana,1,8
Cleary2004,166,2000,Lycaenidae,Celastrina,lavendularis,1,2
Cleary2004,166,2000,Nymphalidae,Charaxes,bernardus,1,8
Cleary2004,166,2000,Nymphalidae,Chersonesia,intermedia,1,2
Cleary2004,166,2000,Nymphalidae,Chersonesia,peraka,1,2
Cleary2004,166,2000,Nymphalidae,Chersonesia,rahria,1,4
Cleary2004,166,2000,Nymphalidae,Cirrochroa,emalea,1,8
Cleary2004,166,2000,Nymphalidae,Cirrochroa,satallita,1,5
Cleary2004,166,2000,Nymphalidae,Coelites,eupythychioides,1,24
Cleary2004,166,2000,Nymphalidae,Cupha,erymanthis,1,13
Cleary2004,166,2000,Lycaenidae,Curetis,felderi,1,1
Cleary2004,166,2000,Lycaenidae,Curetis,tagalica,1,19
Cleary2004,166,2000,Hesperiidae,Darpa,striata,1,7
Cleary2004,166,2000,Nymphalidae,Dolpha,evelina,1,2
Cleary2004,166,2000,Lycaenidae,Drupadia,ravindra,1,58
Cleary2004,166,2000,Lycaenidae,Drupadia,theda,1,214
Cleary2004,166,2000,Nymphalidae,Elymnias,nesaea,1,11
Cleary2004,166,2000,Nymphalidae,Elymnias,panthera,1,1
Cleary2004,166,2000,Nymphalidae,Erites,argentina,1,1
Cleary2004,166,2000,Nymphalidae,Erites,elegans,1,3
Cleary2004,166,2000,Nymphalidae,Eulaceura,osteria,1,5
Cleary2004,166,2000,Nymphalidae,Euploea,diocletianus,1,2
Cleary2004,166,2000,Nymphalidae,Euploea,eyndhovii,1,2
Cleary2004,166,2000,Nymphalidae,Euploea,mulciber,1,6
Cleary2004,166,2000,Pieridae,Eurema,blanda,1,1
Cleary2004,166,2000,Pieridae,Eurema,sari,1,1
Cleary2004,166,2000,Nymphalidae,Euthalia,iapis,1,35
Cleary2004,166,2000,Nymphalidae,Euthalia,monina,1,28
Cleary2004,166,2000,Nymphalidae,Faunis,stomphax,1,10
Cleary2004,166,2000,Lycaenidae,Flos,anniella,1,22
Cleary2004,166,2000,Lycaenidae,Flos,apidanus,1,1
Cleary2004,166,2000,Pieridae,Gandaca,harina,1,2
Cleary2004,166,2000,Papilionidae,Graphium,agamemnon,1,4
Cleary2004,166,2000,Papilionidae,Graphium,sarpedon,1,1
Cleary2004,166,2000,Hesperiidae,Halpe,ormenes,1,1
Cleary2004,166,2000,Hesperiidae,Hasora,schoenherr,1,1
Cleary2004,166,2000,Hesperiidae,Hyarotis,iadera,1,1
Cleary2004,166,2000,Hesperiidae,Iambrix,stellifer,1,4
Cleary2004,166,2000,Nymphalidae,Idea,lynceus,1,91
Cleary2004,166,2000,Nymphalidae,Ideopsis,vulgaris,1,14
Cleary2004,166,2000,Hesperiidae,Isma,bononia,1,13
Cleary2004,166,2000,Hesperiidae,Isma,iapis,1,1
Cleary2004,166,2000,Lycaenidae,Jacoona,anasuja,1,3
Cleary2004,166,2000,Lycaenidae,Jamides,alecto,1,2
Cleary2004,166,2000,Lycaenidae,Jamides,celeno,1,125
Cleary2004,166,2000,Lycaenidae,Jamides,puloensis,1,2
Cleary2004,166,2000,Lycaenidae,Jamides,pura,1,51
Cleary2004,166,2000,Lycaenidae,Jamides,talinga,1,26
Cleary2004,166,2000,Lycaenidae,Jamides,virgulatus,1,6
Cleary2004,166,2000,Hesperiidae,Koruthaialos,rubecula,1,63
Cleary2004,166,2000,Nymphalidae,Laringa,castelnaui,1,1
Cleary2004,166,2000,Nymphalidae,Lasippa,heliodore,1,1
Cleary2004,166,2000,Nymphalidae,Lasippa,monata,1,1
Cleary2004,166,2000,Nymphalidae,Lasippa,tiga,1,5
Cleary2004,166,2000,Nymphalidae,Lasippa,viraja,1,1
Cleary2004,166,2000,Lycaenidae,Laxita,thuisto,1,2
Cleary2004,166,2000,Nymphalidae,Lebadea,martha,1,3
Cleary2004,166,2000,Lycaenidae,Logania,distanti,1,13
Cleary2004,166,2000,Lycaenidae,Logania,malayica,1,4
Cleary2004,166,2000,Lycaenidae,Logania,marmorata,1,2
Cleary2004,166,2000,Lycaenidae,Logania,regina,1,1
Cleary2004,166,2000,Papilionidae,Losaria,neptunus,1,5
Cleary2004,166,2000,Hesperiidae,Lotongus,avesta,1,1
Cleary2004,166,2000,Hesperiidae,Lotongus,calathus,1,2
Cleary2004,166,2000,Lycaenidae,Lycaenopsis,haraldus,1,42
Cleary2004,166,2000,Hesperiidae,Matapa,druna,1,1
Cleary2004,166,2000,Nymphalidae,Melanitis,leda,1,1
Cleary2004,166,2000,Lycaenidae,Milletus,biggsii,1,1
Cleary2004,166,2000,Lycaenidae,Milletus,gopara,1,12
Cleary2004,166,2000,Nymphalidae,Moduza,procris,1,20
Cleary2004,166,2000,Nymphalidae,Mycalesis,anapita,1,118
Cleary2004,166,2000,Nymphalidae,Mycalesis,horsfieldi,1,2
Cleary2004,166,2000,Nymphalidae,Mycalesis,janardana,1,2
Cleary2004,166,2000,Nymphalidae,Mycalesis,orseis,1,25
Cleary2004,166,2000,Nymphalidae,Mycalesis,patiana,1,15
Cleary2004,166,2000,Nymphalidae,Mycalesis,thyateira,1,32
Cleary2004,166,2000,Lycaenidae,Nacaduba,berenice,1,48
Cleary2004,166,2000,Lycaenidae,Nacaduba,beroe,1,32
Cleary2004,166,2000,Lycaenidae,Nacaduba,caularia,1,1
Cleary2004,166,2000,Lycaenidae,Nacaduba,hermus,1,5
Cleary2004,166,2000,Lycaenidae,Nacaduba,kurava,1,3
Cleary2004,166,2000,Lycaenidae,Nacaduba,normani,1,20
Cleary2004,166,2000,Lycaenidae,Nacaduba,solta,1,4
Cleary2004,166,2000,Nymphalidae,Neptis,ilira,1,1
Cleary2004,166,2000,Nymphalidae,Neptis,leucoporos,1,3
Cleary2004,166,2000,Nymphalidae,Neptis,magadha,1,2
Cleary2004,166,2000,Hesperiidae,Notocrypta,clavata,1,4
Cleary2004,166,2000,Hesperiidae,Notocrypta,curvifascia,1,1
Cleary2004,166,2000,Hesperiidae,Notocrypta,pria,1,39
Cleary2004,166,2000,Hesperiidae,Odontoptilum,pygela,1,4
Cleary2004,166,2000,Hesperiidae,Oerane,microthyrsus,1,13
Cleary2004,166,2000,Nymphalidae,Pantoporia,aurelia,1,2
Cleary2004,166,2000,Papilionidae,Papilio,demolion,1,4
Cleary2004,166,2000,Papilionidae,Papilio,nephelus,1,9
Cleary2004,166,2000,Lycaenidae,Paralaxita,orphna,1,41
Cleary2004,166,2000,Lycaenidae,Paralaxita,telesia,1,12
Cleary2004,166,2000,Nymphalidae,Parantica,aspasia,1,11
Cleary2004,166,2000,Hesperiidae,Pelopidas,mathias,1,1
Cleary2004,166,2000,Hesperiidae,Pirdana,distanti,1,2
Cleary2004,166,2000,Lycaenidae,Plautella,cossaea,1,1
Cleary2004,166,2000,Nymphalidae,Polyura,athamas,1,2
Cleary2004,166,2000,Hesperiidae,Potanthus,ganda,1,2
Cleary2004,166,2000,Hesperiidae,Potanthus,omaha,1,1
Cleary2004,166,2000,Hesperiidae,Potanthus,trachala,1,2
Cleary2004,166,2000,Lycaenidae,Prosotas,nora,1,8
Cleary2004,166,2000,Lycaenidae,Prothoe,franck,1,8
Cleary2004,166,2000,Hesperiidae,Psolos,fuligo,1,6
Cleary2004,166,2000,Nymphalidae,Ragadia,makuta,1,132
Cleary2004,166,2000,Lycaenidae,Rapala,pheretima,1,1
Cleary2004,166,2000,Hesperiidae,Salanoemia,sala,1,1
Cleary2004,166,2000,Lycaenidae,Simiskina,pharyge,1,1
Cleary2004,166,2000,Lycaenidae,Sinthusa,privata,1,12
Cleary2004,166,2000,Lycaenidae,Sithon,nedymond,1,1
Cleary2004,166,2000,Lycaenidae,Spalgis,epius,1,6
Cleary2004,166,2000,Lycaenidae,Spindasis,kutu,1,3
Cleary2004,166,2000,Lycaenidae,Surendra,vivarna,1,1
Cleary2004,166,2000,Hesperiidae,Tagiades,gana,1,1
Cleary2004,166,2000,Lycaenidae,Tajuria,isaeus,1,1
Cleary2004,166,2000,Nymphalidae,Tanaecia,aruna,1,27
Cleary2004,166,2000,Nymphalidae,Tanaecia,clathrata,1,6
Cleary2004,166,2000,Nymphalidae,Tanaecia,munda,1,6
Cleary2004,166,2000,Nymphalidae,Tanaecia,orphne,1,7
Cleary2004,166,2000,Lycaenidae,Taxila,haquinus,1,1
Cleary2004,166,2000,Nymphalidae,Terinos,clarissa,1,9
Cleary2004,166,2000,Nymphalidae,Thaumantis,odona,1,17
Cleary2004,166,2000,Papilionidae,Trogonoptera,brookiana,1,1
Cleary2004,166,2000,Papilionidae,Troides,amphrysus,1,3
Cleary2004,166,2000,Nymphalidae,Vindula,dejone,1,1
Cleary2004,166,2000,Nymphalidae,Xanthotaenia,busiris,1,48
Cleary2004,166,2000,Nymphalidae,Ypthima,fasciata,1,82
Cleary2004,166,2000,Nymphalidae,Ypthima,pandocus,1,43
Cleary2004,166,2000,Lycaenidae,Zemeros,emesoides,1,50
Cleary2004,166,2000,Lycaenidae,Zemeros,flegyas,1,6
Cleary2004,166,2000,Hesperiidae,Zographetus,doxus,1,4
Cleary2004,167,2000,Lycaenidae,Abisara,geza,1,186
Cleary2004,168,2000,Lycaenidae,Abisara,geza,1,70
Cleary2004,167,2000,Lycaenidae,Allotinus,borneensis,1,1
Cleary2004,168,2000,Lycaenidae,Allotinus,corbeti,1,1
Cleary2004,167,2000,Lycaenidae,Allotinus,davidis,1,1
Cleary2004,168,2000,Lycaenidae,Allotinus,davidis,1,1
Cleary2004,167,2000,Lycaenidae,Allotinus,leogoron,1,32
Cleary2004,168,2000,Lycaenidae,Allotinus,leogoron,1,13
Cleary2004,167,2000,Lycaenidae,Allotinus,unicolor,1,8
Cleary2004,168,2000,Lycaenidae,Allotinus,unicolor,1,4
Cleary2004,168,2000,Lycaenidae,Amathusia,ochraceofusca,1,1
Cleary2004,169,2000,Lycaenidae,Amathusia,ochraceofusca,1,6
Cleary2004,167,2000,Hesperiidae,Ancistroides,nigrita,1,4
Cleary2004,167,2000,Nymphalidae,Anosia,genutia,1,17
Cleary2004,168,2000,Nymphalidae,Anosia,genutia,1,20
Cleary2004,169,2000,Nymphalidae,Anosia,genutia,1,3
Cleary2004,167,2000,Nymphalidae,Anosia,melanippus,1,68
Cleary2004,168,2000,Nymphalidae,Anosia,melanippus,1,51
Cleary2004,169,2000,Nymphalidae,Anosia,melanippus,1,21
Cleary2004,168,2000,Lycaenidae,Anthene,emolus,1,1
Cleary2004,168,2000,Lycaenidae,Arhopala,abseus,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,alaconia,1,2
Cleary2004,167,2000,Lycaenidae,Arhopala,ammon,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,anthelus,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,arvina,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,atosia,1,2
Cleary2004,167,2000,Lycaenidae,Arhopala,buddha,1,3
Cleary2004,168,2000,Lycaenidae,Arhopala,corinda,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,elopura,1,14
Cleary2004,167,2000,Lycaenidae,Arhopala,epimuta,1,33
Cleary2004,167,2000,Lycaenidae,Arhopala,evansi,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,horsfieldi,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,labuana,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,major,1,2
Cleary2004,167,2000,Lycaenidae,Arhopala,moolaiana,1,3
Cleary2004,167,2000,Lycaenidae,Arhopala,moorei,1,10
Cleary2004,167,2000,Lycaenidae,Arhopala,norda,1,8
Cleary2004,167,2000,Lycaenidae,Arhopala,phanda,1,1
Cleary2004,167,2000,Lycaenidae,Arhopala,pseudomuta,1,6
Cleary2004,167,2000,Nymphalidae,Athyma,asura,1,7
Cleary2004,167,2000,Nymphalidae,Athyma,kanwa,1,160
Cleary2004,168,2000,Nymphalidae,Athyma,kanwa,1,53
Cleary2004,167,2000,Nymphalidae,Athyma,nefte,1,24
Cleary2004,168,2000,Nymphalidae,Athyma,nefte,1,36
Cleary2004,169,2000,Nymphalidae,Athyma,nefte,1,1
Cleary2004,167,2000,Nymphalidae,Athyma,pravara,1,62
Cleary2004,168,2000,Nymphalidae,Athyma,pravara,1,21
Cleary2004,167,2000,Nymphalidae,Athyma,reta,1,11
Cleary2004,168,2000,Nymphalidae,Athyma,reta,1,2
Cleary2004,167,2000,Nymphalidae,Athyma,selenophora,1,2
Cleary2004,168,2000,Nymphalidae,Athyma,selenophora,1,1
Cleary2004,167,2000,Hesperiidae,Baoris,oceia,1,4
Cleary2004,168,2000,Hesperiidae,Baoris,oceia,1,1
Cleary2004,167,2000,Lycaenidae,Bullis,elioti,1,1
Cleary2004,167,2000,Lycaenidae,Caleta,elna,1,4
Cleary2004,167,2000,Hesperiidae,Caltoris,bromus,1,2
Cleary2004,169,2000,Hesperiidae,Caltoris,bromus,1,1
Cleary2004,168,2000,Hesperiidae,Caltoris,brunnea,1,17
Cleary2004,169,2000,Hesperiidae,Caltoris,brunnea,1,6
Cleary2004,168,2000,Hesperiidae,Caltoris,cormasa,1,1
Cleary2004,169,2000,Hesperiidae,Caltoris,cormasa,1,2
Cleary2004,168,2000,Hesperiidae,Caltoris,malaya,1,6
Cleary2004,168,2000,Hesperiidae,Caltoris,philippina,1,1
Cleary2004,167,2000,Hesperiidae,Caltoris,plebeia,1,2
Cleary2004,168,2000,Hesperiidae,Caltoris,plebeia,1,1
Cleary2004,169,2000,Hesperiidae,Caltoris,plebeia,1,2
Cleary2004,167,2000,Hesperiidae,Capila,phanaeus,1,3
Cleary2004,168,2000,Hesperiidae,Capila,phanaeus,1,2
Cleary2004,169,2000,Pieridae,Catopsilia,pyranthe,1,2
Cleary2004,167,2000,Lycaenidae,Catopyrops,ancyra,1,2
Cleary2004,168,2000,Lycaenidae,Catopyrops,ancyra,1,17
Cleary2004,169,2000,Lycaenidae,Catopyrops,ancyra,1,4
Cleary2004,167,2000,Nymphalidae,Cethosia,hypsea,1,25
Cleary2004,168,2000,Nymphalidae,Cethosia,hypsea,1,3
Cleary2004,167,2000,Nymphalidae,Charaxes,bernardus,1,10
Cleary2004,168,2000,Nymphalidae,Charaxes,bernardus,1,2
Cleary2004,167,2000,Papilionidae,Chilasa,paradoxa,1,1
Cleary2004,167,2000,Nymphalidae,Cirrochroa,satallita,1,1
Cleary2004,167,2000,Nymphalidae,Coelites,epiminthia,1,4
Cleary2004,167,2000,Nymphalidae,Coelites,eupythychioides,1,4
Cleary2004,168,2000,Nymphalidae,Coelites,eupythychioides,1,7
Cleary2004,167,2000,Nymphalidae,Cupha,erymanthis,1,3
Cleary2004,168,2000,Nymphalidae,Cupha,erymanthis,1,1
Cleary2004,167,2000,Lycaenidae,Deudorix,staudingeri,1,1
Cleary2004,169,2000,Lycaenidae,Deudorix,staudingeri,1,1
Cleary2004,167,2000,Nymphalidae,Discophora,necho,1,1
Cleary2004,168,2000,Nymphalidae,Discophora,necho,1,6
Cleary2004,169,2000,Nymphalidae,Discophora,necho,1,18
Cleary2004,167,2000,Nymphalidae,Dolpha,evelina,1,2
Cleary2004,167,2000,Lycaenidae,Drupadia,theda,1,96
Cleary2004,168,2000,Lycaenidae,Drupadia,theda,1,249
Cleary2004,168,2000,Hesperiidae,Eetion,elia,1,3
Cleary2004,167,2000,Lycaenidae,Eliotia,jalindra,1,1
Cleary2004,169,2000,Nymphalidae,Elymnias,harteri,1,1
Cleary2004,169,2000,Nymphalidae,Elymnias,hypermnestra,1,67
Cleary2004,167,2000,Nymphalidae,Elymnias,nesaea,1,3
Cleary2004,169,2000,Nymphalidae,Elymnias,nesaea,1,6
Cleary2004,167,2000,Nymphalidae,Elymnias,panthera,1,2
Cleary2004,168,2000,Nymphalidae,Elymnias,panthera,1,3
Cleary2004,169,2000,Nymphalidae,Elymnias,panthera,1,1
Cleary2004,167,2000,Hesperiidae,Erionota,sybirita,1,1
Cleary2004,169,2000,Hesperiidae,Erionota,thrax,1,25
Cleary2004,167,2000,Nymphalidae,Erites,elegans,1,24
Cleary2004,169,2000,Lycaenidae,Euchrysops,cnejus,1,91
Cleary2004,167,2000,Nymphalidae,Eulaceura,osteria,1,31
Cleary2004,168,2000,Nymphalidae,Eulaceura,osteria,1,1
Cleary2004,167,2000,Nymphalidae,Euploea,algea,1,1
Cleary2004,167,2000,Nymphalidae,Euploea,crameri,1,1
Cleary2004,168,2000,Nymphalidae,Euploea,crameri,1,1
Cleary2004,169,2000,Nymphalidae,Euploea,crameri,1,1
Cleary2004,167,2000,Nymphalidae,Euploea,eyndhovii,1,1
Cleary2004,167,2000,Nymphalidae,Euploea,mulciber,1,19
Cleary2004,168,2000,Nymphalidae,Euploea,mulciber,1,10
Cleary2004,169,2000,Nymphalidae,Euploea,mulciber,1,2
Cleary2004,169,2000,Pieridae,Eurema,ada,1,1
Cleary2004,167,2000,Pieridae,Eurema,blanda,1,2
Cleary2004,169,2000,Pieridae,Eurema,blanda,1,3
Cleary2004,167,2000,Pieridae,Eurema,hecabe,1,3
Cleary2004,168,2000,Pieridae,Eurema,hecabe,1,20
Cleary2004,169,2000,Pieridae,Eurema,hecabe,1,98
Cleary2004,167,2000,Pieridae,Eurema,nicevillei,1,55
Cleary2004,167,2000,Pieridae,Eurema,sari,1,103
Cleary2004,168,2000,Pieridae,Eurema,sari,1,79
Cleary2004,169,2000,Pieridae,Eurema,sari,1,4
Cleary2004,168,2000,Pieridae,Eurema,simulatrix,1,2
Cleary2004,167,2000,Pieridae,Eurema,tominia,1,33
Cleary2004,169,2000,Nymphalidae,Euthalia,aconthea,1,2
Cleary2004,169,2000,Nymphalidae,Euthalia,alpheda,1,2
Cleary2004,167,2000,Nymphalidae,Euthalia,godartii,1,1
Cleary2004,167,2000,Nymphalidae,Euthalia,monina,1,15
Cleary2004,168,2000,Nymphalidae,Euthalia,monina,1,2
Cleary2004,167,2000,Nymphalidae,Faunis,stomphax,1,63
Cleary2004,168,2000,Nymphalidae,Faunis,stomphax,1,70
Cleary2004,167,2000,Lycaenidae,Flos,anniella,1,1
Cleary2004,167,2000,Lycaenidae,Flos,apidanus,1,2
Cleary2004,167,2000,Papilionidae,Graphium,agamemnon,1,15
Cleary2004,168,2000,Papilionidae,Graphium,agamemnon,1,2
Cleary2004,169,2000,Papilionidae,Graphium,agamemnon,1,1
Cleary2004,168,2000,Papilionidae,Graphium,antiphates,1,1
Cleary2004,167,2000,Papilionidae,Graphium,delesserti,1,3
Cleary2004,167,2000,Papilionidae,Graphium,ramaceus,1,1
Cleary2004,167,2000,Papilionidae,Graphium,sarpedon,1,3
Cleary2004,168,2000,Hesperiidae,Halpe,insignis,1,10
Cleary2004,167,2000,Hesperiidae,Halpe,ormenes,1,13
Cleary2004,168,2000,Hesperiidae,Halpe,ormenes,1,27
Cleary2004,168,2000,Hesperiidae,Hasora,quadripunctata,1,2
Cleary2004,168,2000,Hesperiidae,Hasora,taminatus,1,1
Cleary2004,167,2000,Hesperiidae,Hidari,irava,1,3
Cleary2004,168,2000,Hesperiidae,Hidari,irava,1,2
Cleary2004,169,2000,Hesperiidae,Hidari,irava,1,4
Cleary2004,167,2000,Hesperiidae,Hyarotis,adrastus,1,3
Cleary2004,167,2000,Hesperiidae,Hyarotis,iadera,1,3
Cleary2004,168,2000,Hesperiidae,Hyarotis,iadera,1,1
Cleary2004,167,2000,Nymphalidae,Hypolimnas,anomala,1,1
Cleary2004,168,2000,Nymphalidae,Hypolimnas,anomala,1,3
Cleary2004,169,2000,Nymphalidae,Hypolimnas,bolina,1,1
Cleary2004,169,2000,Nymphalidae,Hypolimnas,misippus,1,4
Cleary2004,168,2000,Hesperiidae,Iambrix,stellifer,1,41
Cleary2004,167,2000,Nymphalidae,Idea,lynceus,1,1
Cleary2004,167,2000,Nymphalidae,Ideopsis,vulgaris,1,113
Cleary2004,168,2000,Nymphalidae,Ideopsis,vulgaris,1,48
Cleary2004,169,2000,Nymphalidae,Ideopsis,vulgaris,1,24
Cleary2004,167,2000,Lycaenidae,Ionolyce,hellicon,1,2
Cleary2004,167,2000,Hesperiidae,Isma,bononia,1,20
Cleary2004,167,2000,Lycaenidae,Jamides,celeno,1,13
Cleary2004,168,2000,Lycaenidae,Jamides,celeno,1,156
Cleary2004,169,2000,Lycaenidae,Jamides,celeno,1,93
Cleary2004,167,2000,Lycaenidae,Jamides,pura,1,132
Cleary2004,168,2000,Lycaenidae,Jamides,pura,1,463
Cleary2004,168,2000,Nymphalidae,Junonia,atlites,1,2
Cleary2004,169,2000,Nymphalidae,Junonia,atlites,1,68
Cleary2004,169,2000,Nymphalidae,Junonia,iphita,1,10
Cleary2004,169,2000,Nymphalidae,Junonia,oritya,1,34
Cleary2004,167,2000,Hesperiidae,Koruthaialos,rubecula,1,569
Cleary2004,168,2000,Hesperiidae,Koruthaialos,rubecula,1,690
Cleary2004,168,2000,Lycaenidae,Lampides,boeticus,1,5
Cleary2004,169,2000,Lycaenidae,Lampides,boeticus,1,81
Cleary2004,167,2000,Nymphalidae,Lasippa,tiga,1,62
Cleary2004,168,2000,Pieridae,Leptosia,nina,1,3
Cleary2004,167,2000,Nymphalidae,Lexias,dirtea,1,1
Cleary2004,169,2000,Nymphalidae,Lexias,dirtea,1,1
Cleary2004,167,2000,Nymphalidae,Lexias,pardalis,1,25
Cleary2004,168,2000,Nymphalidae,Lexias,pardalis,1,9
Cleary2004,169,2000,Nymphalidae,Lexias,pardalis,1,6
Cleary2004,167,2000,Lycaenidae,Logania,marmorata,1,2
Cleary2004,167,2000,Hesperiidae,Lotongus,calathus,1,1
Cleary2004,167,2000,Hesperiidae,Matapa,aria,1,4
Cleary2004,168,2000,Hesperiidae,Matapa,druna,1,1
